gene,corr_H,corr_S,corr_M,corr_R
CKM,0.0,0.0,0.0,0.0
ARHGEF18,0.09437950327818197,-0.0400823046163887,0.07020249820754723,-0.0499908744161601
PPP1R13L,0.0349015526598581,-0.013333597828756039,-0.03466444610292734,-0.049748879275388944
PEX11G,0.05962320779322374,0.11234554068348448,0.12434633903740006,-0.07210617679117248
ERCC2,-0.0563647150848105,0.2856683575590983,-0.19584270485235597,0.08343166014700328
DOT1L,0.11998584304422219,0.07268119574910771,0.06886631947062961,-0.06128934192822388
PLEKHJ1,0.14642899839950774,0.10711866364216019,-0.09519673494428434,-0.0036250677400170837
SLC17A7,0.0,0.0,0.0,0.0
RNASEH2A,0.16138751359169226,0.21155099576671474,-0.12450582953367,0.07446979723453633
KLC3,0.0,0.0,0.0,0.0
CD37,0.04201037661747904,-0.0204318535889085,0.031625031797890585,-0.06956851900760701
SF3A2,0.1544776128361203,0.1375674387131913,-0.05707412487186849,0.05065937948611599
AMH,0.11486233007615171,0.0311317519882162,0.10225607766601695,0.04533737404408138
DKKL1,-0.09632198120651003,-0.05281685786940569,-0.015447585236359807,-0.06073976326025554
LYL1,0.0,0.0,0.0,0.0
OAZ1,0.5399829829253895,0.026728663551564873,0.08352225665458453,-0.1200501441635941
TRMT1,0.09065559801471616,0.1299297057189831,-0.12043223073745252,0.03946982541712402
STX10,0.13707852681408947,0.12310463597430703,-0.03546181067444961,-0.08742870195191536
RETN,0.0,0.0,0.0,0.0
FCER2,0.0,0.0,0.0,0.0
DMPK,-0.017445055554182052,0.11367172082334294,0.0018430294982476104,-0.015641151029762365
CLEC4M,0.09941829183386808,-0.10432488056300147,0.10137477811361138,-0.03026374312543551
RSPH6A,0.0,0.0,0.0,0.0
TBC1D17,0.1431089480289423,0.05584283308455955,0.05651358113152145,-0.00702681670333844
IL4I1,0.0,0.0,0.0,0.0
TLE6,-0.04428732272680462,0.17053441944602826,-0.13226994858633126,0.08602244522463952
YJU2B,0.03873104933919249,-0.12437499594299067,-0.02523552309748925,-0.08895302297284596
PTOV1,0.32453249024671277,-0.01813976080220343,0.19231722777994192,-0.2000922020513896
TLE5,0.19637407737017165,0.1346040694752338,0.10789098528293133,-0.05872302149085459
NOVA2,0.0,0.0,0.0,0.0
SGTA,0.14256407101429253,0.12754082127412658,-0.06341165611489874,-0.002483172235261891
KIR3DX1,0.0,0.0,0.0,0.0
LILRB1,0.0,0.0,0.0,0.0
MED25,-0.03344838526473387,-0.08156919335471158,-0.11182152350118886,0.03498128028265234
LILRA1,0.0,0.0,0.0,0.0
SNAPC2,-0.05688860183007269,0.14691495351897088,-0.17834264514588594,0.19692659646075572
C19ORF53,0.41694187634148255,0.11392903438258736,0.16693056081118776,-0.11704689459693465
TIMM44,0.045905327084708264,0.2721326368536957,-0.2705163666090796,0.2715886246114325
CCDC61,0.013782981656968033,-0.0768159177379217,-0.021937477217387924,-0.10299532291112816
IL27RA,0.10834763099012895,-0.02102456476577213,0.004045865580220209,-0.07446418977730834
ASF1B,0.2592029195685291,0.11231260257391497,0.03467936241377713,-0.0495538802923274
TNNT1,0.20100227717558192,0.1408925485091659,-0.04502891355744918,-0.09010130131670846
VRK3,0.0018450894182152737,-0.11546473701481468,-0.050508944586716537,-0.13478150164497202
FAM32A,0.41683567686701317,-0.09317623311050639,0.24312595359260217,-0.24383648288603166
PPP6R1,-0.05946015477815062,-0.0387900779733642,-0.07695693448039397,0.04002692666642548
C19ORF44,-0.04085485086677818,0.0747001953484742,-0.0358791841942767,-0.0650524697751152
MED26,0.21906223766314492,0.02532349288015245,0.130430271909191,-0.17050330681742193
OLFM2,0.0,0.0,0.0,0.0
RASAL3,0.0,0.0,0.0,0.0
AKAP8,0.1709784980702267,0.03209220443772137,0.0857512475786687,-0.1258305140847882
EPHX3,0.0,0.0,0.0,0.0
ILVBL,-0.012133482486323365,0.12409400635292372,-0.08804815877160657,0.09370848053038434
ZNF419,0.258482173412007,-0.11105777016704887,0.1577115269256972,-0.13611312160942515
SYDE1,0.07640891440809716,-0.045388839411269984,0.07617935243545952,-0.1156675452623936
CASP14,0.0,0.0,0.0,0.0
SLC1A6,0.0,0.0,0.0,0.0
AURKC,-0.00043060449210720813,-0.053179968837993676,0.04401182427275893,-0.07993499162192011
POP4,0.08125170755670424,0.04967926512327771,0.053509164273665484,-0.07474508672495841
CCNE1,0.0976869103004012,-0.08043857621157555,0.04858837393369021,-0.01814245401983737
URI1,0.15228694186046127,0.03590909994127245,0.04596205727543217,-0.08338207762246079
PDCD5,0.3264854653431465,0.11330135333330313,0.08592013783359002,-0.11120105392919319
ANKRD27,-0.04064800270792999,0.07902520725904486,-0.127407521206364,-0.0865748111730781
RPS16,0.2954291248529263,0.17799462659385054,-0.2270851245061059,0.18297757188743313
TIMM50,0.11283064348534975,0.14011494871020463,-0.15762966174117865,0.057518463491228564
LGALS13,0.0,0.0,0.0,0.0
FBL,0.1359585037186844,0.19969330926770548,-0.09191721550389645,0.08585588851871431
DYRK1B,0.04456594306224446,0.1823563173444511,0.0027973958043984717,0.062168405360425345
CLC,0.0,0.0,0.0,0.0
CCNP,0.0,0.0,0.0,0.0
GPI,0.22221399698251335,0.06576206727777023,0.0022117342134913803,0.08318711071114734
AKT2,0.206194708382181,-0.16000129708397287,0.12212648735761801,-0.04326228177041382
PLD3,0.15812218925759083,-0.01269049887715645,-0.016535731802169582,-0.04548862374022479
PRX,-0.10156088301621329,-0.06127663615245435,-0.075534541909623,0.023724435341653822
PIAS4,-0.0032614618061512345,0.07724627866748726,-0.12460879176520873,0.010699987731435243
NUMBL,0.0588874247815146,-0.022885250029959607,-0.0009837818463107142,0.037519638973103266
EBI3,0.0,0.0,0.0,0.0
YJU2,0.058161802914045,0.12904723756689238,-0.044441733205636796,0.046727677611638554
SHD,-0.050539097506167224,0.08859967311837072,-0.1322699485863313,0.10441958943859701
TBCB,0.3926025886474525,0.010717616899827047,0.1882540320129887,-0.19088390342935546
FSD1,0.0,0.0,0.0,0.0
POLR2I,0.2910813118934951,0.04970541098063987,0.11136008938063827,-0.08712585726882237
OVOL3,0.0,0.0,0.0,0.0
CLIP3,-0.05053909750616705,0.08859967311837041,-0.13226994858633037,0.10441958943859658
ZFR2,0.0,0.0,0.0,0.0
SLC1A5,0.08895788654161599,0.22541046803438458,-0.1605071434064721,0.18422908184579645
PRKD2,-0.0027773888613786693,0.09202472593959996,-0.01813769043247464,0.11236713185132577
TJP3,-0.05338445060313866,0.21261979587747337,-0.10527036214877802,0.14526588740280247
APLP1,0.043082996584975844,0.04016580317142075,0.03301011270630955,-0.020629796668267215
CACTIN,0.08740303676892841,0.0043031748539897555,0.03485953041656533,-0.08200260903667354
CCDC9,-0.04718479865380446,-0.027053282197624887,-0.062354671225316634,-0.009857824241251704
HNRNPUL1,0.16979146836721895,0.00934406514972579,-0.07582703704659666,-0.0562550702991952
FZR1,0.34633354838785735,-0.1368740316179229,0.2506969890932222,-0.2628376415046265
BBC3,-0.100301323731323,0.23679795060390996,-0.18523307791653384,0.15405917884014061
TGFB1,0.2139743732056624,-0.03583770119987219,0.10148792343645864,-0.16405351724115064
DENND3,0.05555526301075916,0.014366120980638965,0.09388842181668779,-0.14173670556867146
DMAC2,0.24581564550943302,0.1376337247505323,0.029213059873546724,-0.05238892674682911
CEACAM4,0.0,0.0,0.0,0.0
PLIN3,0.23366471220286447,0.1013880924241505,-0.037874569091508874,-0.01596637401399645
MYH14,0.04945743351575094,-0.05760827663231094,0.10137477811361137,-0.02599536376380233
MRPL4,0.062486631715009296,0.18372250222632294,-0.24655321966540927,0.14246741297880847
SIGLEC8,0.0,0.0,0.0,0.0
CD79A,-0.1260046232483459,0.09604004471824408,-0.10299410140493426,0.1653550744361052
LIM2,0.0,0.0,0.0,0.0
ICAM4,0.0,0.0,0.0,0.0
RPS19,0.18253991276639359,0.3376575938702402,-0.39757071747929085,0.3051555386355402
NOP53,0.1803827860419216,0.006926124012058547,0.010054285266585476,-0.07679321941607974
NKG7,0.0,0.0,0.0,0.0
ICAM5,0.052373811748197226,-0.04884282969320658,0.03162503179789058,-0.08145649685805854
ETFB,0.261903782367014,0.05700476693125691,0.015376510375602422,-0.23234688396328887
CD33,0.11588326309882577,-0.09331331371976048,0.10137477811361133,-0.06342967445998225
CEACAM5,0.0,0.0,0.0,0.0
CRX,0.06718815716622484,0.03396843818789371,0.04118421146119694,-0.006589853379689792
BABAM1,0.20269963629527304,-0.0029861733344207263,-0.04795154183155116,-0.006268029844231161
TYK2,0.24672681789299608,-0.08200535080052573,0.11102037807075976,-0.14827052404656577
SULT2A1,0.05706289102902914,0.08925671020571356,0.10137477811361136,-0.08739949089283518
CDC37,0.22547270961291627,0.18016035332172703,-0.14047359993066752,0.08501955484023059
NAPA,0.31306962324368115,-0.053905407001180294,0.06589501174061532,0.032012291124806795
RABAC1,0.19230230976194387,-0.28085173787741713,0.07774275433775849,-0.2691659453249958
ATP1A3,0.08960889904852662,0.014471256303954579,-0.006859609026171316,0.011620272289140648
MEIS3,0.0,0.0,0.0,0.0
PTPRS,0.21128676279364791,-0.15568747879299946,0.09113960230033068,-0.15002897774978496
CNFN,-0.07213639312035992,0.05300929018185743,-0.09752359363003105,0.11249233987090332
ZNRF4,0.0,0.0,0.0,0.0
MEGF8,0.12838132913416275,-0.09960326640768212,0.14804607471409736,-0.08526317337671595
KDELR1,0.3261083180977438,-0.16362454375439459,0.06771112579923676,-0.1332252635923181
CYTH2,0.2196562887981221,-0.1709536949393522,0.2354318869136811,-0.12350468879709306
GRWD1,0.20913518398638065,0.13165872786425328,0.08781100787419349,-0.056121223521313185
GRIN2D,0.016847231050045867,-0.02653444315317002,-0.0986700997920434,-0.020652560189572476
SYNGR4,0.17028543748913502,0.03858241814072232,0.14333587406136658,-0.17415057488729296
CLEC11A,-0.06442812862835355,0.19326731368419398,-0.1322699485863307,0.140232790853211
ODAD1,0.11481764392020037,-0.05443093755537154,0.15402754657924603,-0.1577518149047334
CARD8,0.11974519326210724,-0.11737961067273314,0.023556010124799878,-0.1888098571612977
LIG1,0.13408322743685616,0.06718778366899536,-0.06814788633267835,-0.010369636315282331
SIGLEC6,0.0,0.0,0.0,0.0
ZNF175,-0.049830734882402215,0.04476005413911347,-0.103025422298142,0.09972725117241003
PLA2G4C,0.07798110458854066,0.0850445654217975,0.05230159586904705,0.020621710224562256
SIGLEC5,0.0,0.0,0.0,0.0
CABP5,0.0,0.0,0.0,0.0
HAS1,0.0,0.0,0.0,0.0
RAB3D,0.05650420187396612,-0.08575696634236259,-0.00446485462207563,-0.12380868980834554
DBP,-0.0659582465895966,0.06892110287089762,-0.13582573753440536,0.19159898005883896
TMEM205,0.035758746002254684,0.05033860011344647,-0.12769175137516475,-0.096646808042801
CAPS,-0.019514926149209928,-0.16560286357031237,-0.028780419340692403,-0.03549206530887897
PLPPR2,0.056149408029288944,-0.00020782564766988,-0.01728002764975282,-0.03914530759538527
FAM83E,0.0,0.0,0.0,0.0
RASIP1,0.0,0.0,0.0,0.0
SPMAP2,0.0,0.0,0.0,0.0
FGF21,0.0,0.0,0.0,0.0
BCAT2,0.1574647564388717,0.16293147087739762,-0.03973933991028807,0.04235525690551353
MIER2,0.05428819476145178,-0.020513783048142064,0.10105727466712522,0.0008288530946387313
PLEKHA4,0.18953469788410776,-0.1467728593309134,0.22681040413706702,-0.1488062514748844
PPP2R1A,0.3132998852135255,-0.05242436183041694,0.061661630639335094,-0.16391147903556288
TNPO2,0.12722006066014876,-0.07778702032293003,0.10151789593804961,-0.050942141381589943
WDR83OS,0.4740081836224082,-0.109104566379589,0.188830298404903,-0.19693385236145777
CACNG7,0.0,0.0,0.0,0.0
GCDH,0.11011566262499077,0.2622185859331111,-0.17734259026853796,0.10902678766480713
LILRB5,0.0,0.0,0.0,0.0
KLF1,0.0,0.0,0.0,0.0
DNASE2,0.04777302161165599,0.22440879976881217,-0.21310996836482693,0.1530072721063557
MAST1,-0.03486290627245203,-0.028627121833551445,-0.03948994918049871,0.005812916024324078
LENG1,0.0,0.0,0.0,0.0
PRPF31,0.0,0.0,0.0,0.0
TFPT,0.0,0.0,0.0,0.0
JAK3,0.07375544160365059,0.13319744226001284,-0.046795356319133986,-0.033176298692417915
RPL18A,0.15122789353782318,0.29032335555152755,-0.3084013314469492,0.19416023032848648
SLC5A5,0.028421714550267728,-0.011475232268128202,-0.015447585236359812,-0.014349230399489033
KCNN1,-0.04202331900759741,0.1869030875792835,-0.13226994858633156,0.0655818283342703
ARRDC2,0.0009696042949056537,-0.0828173202286659,0.028890206249202126,0.06525730693173538
PIK3R2,0.32752876010566534,-0.14039086787206315,0.3560545599174735,-0.18886953931811173
RAB3A,-0.08825108970664036,0.03224757591427014,-0.19864313998074223,0.11337526788091738
PDE4C,0.0,0.0,0.0,0.0
ISYNA1,-0.052626833211791686,-0.0606946862626275,-0.043834332692210945,0.04420822384575217
ELL,0.022499464512532243,0.21017775711017103,-0.09477906081029622,0.12935753603375794
CRTC1,0.08853395872173424,-0.172173432285126,0.19044306162744373,-0.06914875890578197
ENSG00000105663,0.21194000725339607,-0.09380720281234421,0.13538101509070283,-0.21932963636277272
COMP,0.0,0.0,0.0,0.0
UPK1A,-0.0987686160986355,0.1978500867373261,-0.13226994858633148,0.17509563821796817
COPE,0.4697574466187727,-0.0856808242452675,0.0874645600412721,-0.1128017058100389
DDX49,0.1370750022568131,0.1922347949340816,0.01283064205750101,-0.03539178395337338
ETV2,0.14576165782566555,-0.1046872929408681,0.14428550569453316,-0.16819762146474956
ATP4A,-0.060888441583992384,0.20139418436287806,-0.13226994858633037,0.18370718671361402
ARMC6,0.12714484722184544,0.1384831294389961,-0.004957716894456357,-0.10461076145901674
TMEM147,0.2643250227705788,0.03511577185852493,0.04908960170296508,-0.1197600886664772
GAPDHS,0.0,0.0,0.0,0.0
ELOCP28,0.0,0.0,0.0,0.0
MAG,0.0,0.0,0.0,0.0
TMEM59L,-0.001987695007570602,-0.001614096092480094,0.10137477811361124,-0.08607499823938607
HAMP,0.0,0.0,0.0,0.0
USF2,0.17631806633455088,-0.0658901759121016,0.17805428740938528,-0.21268655982988818
LSR,0.1888944866572973,0.1142045437566299,0.08672121120879019,0.045576277530356285
KXD1,0.2976152099893896,0.17160586722025425,0.09914865608180974,-0.019794212568605273
FKBP8,0.26130329554016607,0.039056514943723655,0.07829982524953481,-0.24572275659452972
SUGP1,0.17884098722827088,-0.09812484180714631,0.09631126330520917,0.05666436846572314
HPN,0.0,0.0,0.0,0.0
ZNF14,0.06525187281477568,0.02979106354433819,0.021499347875753097,0.004061522601461845
SCN1B,-0.12653676400526315,-0.000668279530249817,-0.08693041100276282,0.09480870829732999
PBX4,0.13753888006944448,0.05067009336733292,-0.005739826627071768,-0.013541457406283652
ERF,0.05610402336768657,-0.11283359342398168,0.06935060256327934,-0.044757324758344916
GSK3A,0.11971043442346098,0.13734516130176763,-0.02228644679544915,-0.01469763987536954
ATP13A1,0.28710500869433836,-0.1610437221393021,0.23839353441037683,-0.09394593489632659
ZNF574,0.14867619153090164,0.07497154623061031,-0.006925811163853927,-0.043587790362989966
GRIK5,0.0,0.0,0.0,0.0
SIPA1L3,0.03606977587966153,0.2115029416842725,-0.19841423879644882,0.1452622574769609
ZNF85,0.0,0.0,0.0,0.0
ETHE1,0.25642114636449115,0.09645793791261706,0.08672032611492689,-0.1279539206946695
CADM4,0.05394120551474897,0.08045321091434433,-0.021937783206973625,0.02107918036607558
SMG9,0.05845221066615548,0.15341844444656041,-0.10505222101564875,0.04103551093479895
AVL9,0.018804634840653704,0.05121020806792982,-0.19537001901658835,0.0007495515398928307
RUNDC3B,0.18586958859275593,-0.025777824794227543,0.12486407030642638,-0.15365255275431378
CFAP69,-0.030380809610348097,-0.1313379592024211,-0.03093224537309182,-0.1513062530704075
GTPBP10,0.1565175164257468,0.04296089230185271,-0.14760105261099393,-0.04262563038504621
RASA4,0.05418163913126257,0.060481776223753815,0.14660899169812075,-0.17944049682862992
CDK6,0.0448298381618449,0.04555862597519285,-0.13320151371989222,0.030737623265421548
PMPCB,0.04091315814305527,0.1606247093391707,-0.16294461019924814,0.144576348515431
DNAJC2,0.0562871954804322,0.03444356746016291,-0.024546526147418167,0.054291516526927736
TFPI2,0.04445527343017577,0.15655104442150117,-0.16615408400437473,0.0840967268666834
BET1,0.05663139597350668,0.12353132318245606,-0.12105522781397109,0.024910648117841182
NAMPT,-0.026830061646203527,0.01041306863688958,-0.2213582252291912,0.16946265595195045
POLR1F,0.0038630731031398437,0.1736180517340574,-0.23082124785497912,0.027008922175600796
PIK3CG,-0.017926067164564925,0.2397580712152119,-0.14411039889850596,0.05387381990331118
PON3,-0.09632198120651009,-0.05281685786940572,-0.015447585236359796,-0.060739763260255514
PON2,0.029882426772612925,0.06232036584159946,0.00919173965911504,-0.0910265271700796
ITGB8,0.0676676683327674,-0.0039284548890456215,0.15314441038264698,-0.03302760663654516
HBP1,0.005961111891939374,0.14885225669893604,-0.1606627858927717,0.20745353390282578
DUS4L,-0.10476359466951392,0.12447064498107878,-0.15649574775481417,0.08668117185053831
SP4,0.17180004741427288,0.14823508136377728,0.05612339338414191,-0.07221973799463437
WDR91,-0.017263351437290353,-0.09536994853463417,0.04335109791956198,0.11265685189410488
DNAH11,0.06429368603952501,0.11296888291444654,-0.02855792631609599,0.016090037425009536
CBLL1,0.14700214357008368,-0.07402667639537071,-0.0031236231419635497,-0.07520711805049232
DLX5,0.0,0.0,0.0,0.0
MTPN,0.016411710412773655,0.07841002556889018,-0.15267478559582762,0.14421832520128033
STEAP1B,-0.07567255628944677,0.007261348034034637,-0.23951173360166675,0.1385093364094774
PTN,-0.10768401451854032,-0.10085417809988609,-0.07902638032761104,-0.027735391885170692
PALS2,0.016226518110436457,0.08412457191595873,-0.0953965006627523,0.09893842136907852
GSDME,-0.08233942777596778,0.11687522969696834,-0.18907456743618514,0.1022589803728721
ATP6V0A4,-0.09807497503822572,0.0929250130917567,-0.13226994858633054,0.19102251127009143
ZC3HAV1,0.22652174083608048,-0.0036510512985792284,0.08634153571019144,-0.18755071903702886
IFT56,0.11331397631886002,0.019259321710307035,-0.02110193588852351,-0.08033555869857875
OGDH,0.10857093892932251,-0.08070804568835267,-0.050507132975726815,-0.010189387607947199
NPVF,0.0,0.0,0.0,0.0
ADAP1,0.005979928590215737,0.14967735158867201,-0.11194521454943411,0.0933966005355243
TFEC,0.0,0.0,0.0,0.0
H2AZ2,0.19982193616178798,-0.09396831373476716,0.0008425148086307791,-0.06107245077699137
CAV2,0.017424973923881527,0.1101538736426123,-0.1752011186291609,0.017547252043587255
CAV1,0.16830370047021942,-0.034733722141974226,-0.022988307491156157,0.00289388634271154
MET,0.021100074859138875,0.08568921851948341,-0.14463210379792787,-0.05315547027887883
RNF32,0.0395105383928537,0.08442497675592257,-0.0665958185271212,0.06942329724047318
LMBR1,0.12035103824117303,-0.07852486150745441,0.016431438359154886,-0.11694876569964756
NHP2P1,0.18335988320153807,0.20732573237848503,-0.16198776180449814,0.1738017399616345
WNT2,0.035463537386723684,0.07142467471067569,-0.015447585236359774,0.05131663751946271
HOXA1,0.0,0.0,0.0,0.0
DNAJB6,0.0137519650687949,0.10755572691794138,-0.2506299205467365,0.15826658653208356
HOXA2,0.13874254168543543,-0.11344500110208261,0.10137477811361134,-0.07854708061794624
HOXA3,0.0,0.0,0.0,0.0
LFNG,0.26887100894941235,-0.06991906382909083,0.35399835753210906,-0.30091245153213286
HOXA5,0.0,0.0,0.0,0.0
HOXA6,0.0,0.0,0.0,0.0
BRAT1,-0.001669371919662844,0.0325039341826185,-0.1435752068175201,0.08844760938615728
IQCE,0.10114106865423592,-0.05363209824164019,0.033007517660746215,-0.03575138797324268
ANKRD7,0.0,0.0,0.0,0.0
VIPR2,0.0,0.0,0.0,0.0
TSPAN12,-0.08353792273234574,-0.05770064850046413,-0.01872482342872696,-0.14300399077993278
SSBP1,0.15487944774812565,-0.004681905264624251,-0.15146570780629712,0.042168760391477364
HOXA13,0.0,0.0,0.0,0.0
CPED1,-0.11600374349186611,0.022138471666049174,-0.172001253937294,-0.06177944450098248
EVX1,0.0,0.0,0.0,0.0
HIBADH,-0.11427165842366097,0.16249061494028635,-0.2797306908429036,0.14236171163545253
TAX1BP1,0.0401694595125286,0.12251703383620077,-0.22199412875413366,0.22407260093519824
CPVL,0.13978404660132962,0.007177886179934636,-0.02071913010510729,-0.07325106116098463
CHN2,0.06017984031745841,-0.08659704775953281,0.15504433799729195,-0.10183372499385415
GRB10,0.24721044538907627,-0.07443447651745455,0.18530913299047963,-0.06106978526825563
ABHD11,0.0,0.0,0.0,0.0
COBL,0.0,0.0,0.0,0.0
FKBP14,0.06614918328662432,0.0049839960257706635,0.03525698461174192,0.05331083609233477
PLEKHA8,-0.033569308390100784,-0.013385000300380069,0.0460411448526381,0.08260039897018569
STX1A,0.0,0.0,0.0,0.0
NOD1,0.15918571498596054,-0.10676820774230193,0.1654748713004491,-0.06400079308126382
GARS1,0.024988336578739476,0.2281036093564333,-0.2761378609400514,0.22179464655229694
CRHR2,-0.0963219812065101,-0.05281685786940572,-0.015447585236359836,-0.06073976326025556
EPHB6,0.0,0.0,0.0,0.0
MINDY4,0.0670244219973463,0.030916900815565383,-0.015447585236359829,-0.07236723174188367
GHRHR,0.0,0.0,0.0,0.0
NSUN5P2,0.0,0.0,0.0,0.0
CASP2,0.4085461136360794,-0.07219435146187456,0.2242567219154187,-0.15333372699661266
CHCHD2,0.17913807167368428,0.297835775146375,-0.20215881648221593,0.22126410748053668
CCL24,0.0,0.0,0.0,0.0
HSPB1,0.06009257735074844,0.1417895844729829,-0.20490217479995654,0.0764326412213996
NPTX2,0.0,0.0,0.0,0.0
PDAP1,0.05753930971856868,0.1809417158927895,-0.15320034560306484,0.08617878228044015
BUD31,0.08113163681870411,0.021932773273250224,-0.174225596994388,0.1160276325065863
PTCD1,0.08316556703568259,0.1027869517870044,-0.15440944148085348,0.12357642812784046
CYP3A5,-0.039904727057237216,-0.09995808224835223,-0.03352496924916128,-0.04988633587965362
ZKSCAN1,0.15123705055308087,-0.015588526682938936,0.10828653738556009,0.02648010005620461
EIF3B,0.24816600261898203,0.08120217705487283,0.11345778310075642,0.0698388116281318
SNX8,0.2208848290313591,0.06851743833188004,-0.055696470530653124,-0.1471429956191889
NUDT1,0.06587605059124713,0.20848923018797974,-0.15213692855870717,-0.011306147023577705
PTPRZ1,0.0,0.0,0.0,0.0
TAF6,0.019723099454384423,-0.0017538344364982949,-0.13395254423447878,0.02972771803771692
WASL,0.06291673704698975,0.060678570602230524,-0.07384219194466136,0.05971725791056549
HYAL4,0.0,0.0,0.0,0.0
SPAM1,0.0,0.0,0.0,0.0
AIMP2,0.17317992165703314,0.22209922704432666,-0.1298808491173567,0.05841665102261914
TFR2,0.094809051135306,0.016768957445737667,0.10137477811361141,-0.04524689579474158
FSCN3,0.0,0.0,0.0,0.0
MOSPD3,-0.06960312005721582,-0.18204457785462394,-0.15674784698189373,-0.0888096395979218
PAX4,0.0,0.0,0.0,0.0
PCOLCE,-0.002270223521590444,0.22854652755587448,-0.18662048727155753,0.1043208494881776
FBXO24,0.12736898163811186,-0.007327613483848238,0.10137477811361137,-0.07354166234761304
PPP1R17,0.0,0.0,0.0,0.0
RBM28,0.068850022533297,0.1971542809956968,-0.17172838695895523,0.06058560699133341
USP42,0.18934779744816913,0.07414988439647892,0.05807369881677538,-0.10991607567120919
IMPDH1,0.12608130520513747,0.004103966985124583,-0.030499261889979108,-0.12779854742258698
AGFG2,0.16724540411210595,-0.010241646443032397,0.07775313996070458,-0.16256463612652824
LSM5,-0.0026598874865129372,0.16560302016996312,-0.22038577898793,0.19982940413752745
SERPINE1,-0.1307082721809842,0.31227793540610516,-0.404131932432945,0.3400363235628211
AP1S1,-0.05728660115469981,0.17196947235749974,-0.2206232527833677,0.13774012506850827
MOGAT3,0.0,0.0,0.0,0.0
C1GALT1,0.18198113287267373,0.148474275937893,0.03940577638849071,0.0057082420735467205
PLOD3,0.14389141866792432,0.15306476044073997,-0.10925614174491348,-0.04668060272302517
RPA3,0.19494533861435856,0.20183191491219382,-0.17796754342592117,0.17344008892151394
ZNHIT1,0.12076717138441716,0.012148751473898088,-0.037194767775839126,-0.11014046641954242
CLDN15,-0.034363938369570135,0.03448235163692736,-0.0608393181196527,0.01188343272424963
NOBOX,0.0,0.0,0.0,0.0
GLCCI1,0.06845464279673139,0.07082442700226978,0.09219356945953569,-0.14185334648918374
MYL10,0.0,0.0,0.0,0.0
PHF14,0.11273534525311758,0.04422276877888001,-0.030088914391622146,-0.04141859255914385
NRF1,0.1271500900913442,0.0629986110668956,0.04916688761336429,0.003066738935705366
TMEM106B,-0.02325844889867525,-0.018345550461107637,-0.07048282498967678,0.007576654461569721
EZH2,0.09062959352079225,0.05004154014417314,-0.1010521942446418,0.08669084424097535
CEP41,0.0,0.0,0.0,0.0
ZNF862,0.2238638496343061,-0.07164278829387273,0.1495620004594832,-0.053123114178013825
SFRP4,0.0,0.0,0.0,0.0
MEST,0.0,0.0,0.0,0.0
MEOX2,0.0,0.0,0.0,0.0
ANKMY2,-0.0014253181268161638,-0.07258037420639862,-0.0014181113051008891,-0.010294079266700189
ACTR3C,0.17778397074058627,-0.015370882696240202,0.09369877235803002,-0.14293788740109142
POU6F2,0.0,0.0,0.0,0.0
TSPAN13,0.035074692236364634,0.14510926525051965,0.06382682366926863,-0.04252079724854836
RARRES2,0.0,0.0,0.0,0.0
ENSG00000106540,0.0,0.0,0.0,0.0
AGR2,0.13052708269462507,-0.2978076526390674,0.19454487292693218,-0.2551240958522168
AHR,0.18900282612636543,-0.054656374627238734,0.16030731308007032,-0.01645909737926537
CHCHD3,-0.05281402072611452,0.25912803655895295,-0.3654416246677771,0.3099894638592518
GIMAP2,0.0,0.0,0.0,0.0
TMEM176B,0.0,0.0,0.0,0.0
GLI3,0.1507954779327777,-0.03187274794603491,0.13391565802208732,-0.08436610947412362
PSMA2,0.02664228167325562,0.18362032586208513,-0.20968539281881976,0.17266550932293956
MRPL32,0.14137160256085604,0.12962667301520647,-0.14310215891001407,-0.02627649332781414
COA1,0.0478715276139886,0.22522215788758695,-0.18434852990550718,0.14684392820912628
BLVRA,0.18477284680417577,0.07852268432916136,-0.05900410674256229,-0.05262105757678874
URGCP,-0.04910654857606392,0.27223278531605766,-0.3143104290252852,0.17872202782661076
TMEM248,0.008168394580333657,0.035696490389569985,-0.080712535426633,-0.011572870753181653
STAG3L4,0.08331720485777137,0.22326782619219035,-0.1387115902475117,0.08987053262169163
RHEB,-0.025052403479802622,0.12822142980502307,-0.36343659643211473,0.34956421367277973
PRKAG2,-0.07699138342288497,0.3377408155337807,-0.28444901293619934,0.34949439160866774
AEBP1,0.0,0.0,0.0,0.0
POLD2,0.17616573383616788,0.1690426829355015,-0.17999878389996643,0.16270477580813572
MYL7,0.0,0.0,0.0,0.0
GCK,0.0,0.0,0.0,0.0
BCL7B,0.0,0.0,0.0,0.0
YKT6,0.2368796293328233,-0.0736711295735647,0.12930595681890314,-0.1007050366269927
TBL2,0.0,0.0,0.0,0.0
GALNTL5,0.0,0.0,0.0,0.0
CLIP2,0.0,0.0,0.0,0.0
EIF4H,0.0,0.0,0.0,0.0
LIMK1,0.0,0.0,0.0,0.0
SPATA6L,0.08097738605368464,-0.02911433096637611,0.10137477811361138,-0.03861381904113234
SLC1A1,-0.09470695074551778,-0.18755970061255628,-0.05550243124799971,-0.02273918217206816
LHX2,0.0,0.0,0.0,0.0
FKTN,-0.004616837481013411,0.02424032702368949,-0.07906044339143205,-0.061046585533195384
FSD1L,0.05720027234916426,0.05727111677313236,0.07122634527411535,0.015333506013916203
